image_id,label,image_width,image_height,image_type,organ,cancer_subtype,dataset,image_path
kztymsrjx9_124,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/124.jpg
kztymsrjx9_125,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/125.jpg
kztymsrjx9_126,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/126.jpg
kztymsrjx9_127,HGSC,616,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/127.jpg
kztymsrjx9_128,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/128.jpg
kztymsrjx9_129,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/129.jpg
kztymsrjx9_130,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/130.jpg
kztymsrjx9_131,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/131.jpg
kztymsrjx9_132,HGSC,614,437,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/132.jpg
kztymsrjx9_133,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/133.jpg
kztymsrjx9_134,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/134.jpg
kztymsrjx9_135,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/135.jpg
kztymsrjx9_136,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/136.jpg
kztymsrjx9_137,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/137.jpg
kztymsrjx9_138,HGSC,615,441,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/138.jpg
kztymsrjx9_139,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/139.jpg
kztymsrjx9_140,HGSC,612,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/140.jpg
kztymsrjx9_141,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/141.jpg
kztymsrjx9_142,HGSC,617,437,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/142.jpg
kztymsrjx9_143,HGSC,614,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/143.jpg
kztymsrjx9_144,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/144.jpg
kztymsrjx9_145,HGSC,611,439,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/145.jpg
kztymsrjx9_146,HGSC,615,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/146.jpg
kztymsrjx9_147,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/147.jpg
kztymsrjx9_148,HGSC,613,436,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/148.jpg
kztymsrjx9_149,HGSC,617,446,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/149.jpg
kztymsrjx9_150,HGSC,610,442,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/150.jpg
kztymsrjx9_151,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/151.jpg
kztymsrjx9_152,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/152.jpg
kztymsrjx9_153,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/153.jpg
kztymsrjx9_154,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/154.jpg
kztymsrjx9_155,HGSC,616,462,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/155.jpg
kztymsrjx9_156,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/156.jpg
kztymsrjx9_157,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/157.jpg
kztymsrjx9_158,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/158.jpg
kztymsrjx9_159,HGSC,612,433,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/159.jpg
kztymsrjx9_160,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/160.jpg
kztymsrjx9_161,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/161.jpg
kztymsrjx9_162,HGSC,616,439,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/162.jpg
kztymsrjx9_163,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/163.jpg
kztymsrjx9_164,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/164.jpg
kztymsrjx9_165,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/165.jpg
kztymsrjx9_166,HGSC,614,437,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/166.jpg
kztymsrjx9_167,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/167.jpg
kztymsrjx9_168,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/168.jpg
kztymsrjx9_169,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/169.jpg
kztymsrjx9_170,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/170.jpg
kztymsrjx9_171,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/171.jpg
kztymsrjx9_172,HGSC,619,440,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/172.jpg
kztymsrjx9_173,HGSC,612,441,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/173.jpg
kztymsrjx9_174,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/174.jpg
kztymsrjx9_175,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/175.jpg
kztymsrjx9_176,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/176.jpg
kztymsrjx9_177,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/177.jpg
kztymsrjx9_178,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/178.jpg
kztymsrjx9_179,HGSC,616,440,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/179.jpg
kztymsrjx9_180,HGSC,610,444,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/180.jpg
kztymsrjx9_181,HGSC,620,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/181.jpg
kztymsrjx9_182,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/182.jpg
kztymsrjx9_183,HGSC,616,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/183.jpg
kztymsrjx9_184,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/184.jpg
kztymsrjx9_185,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/185.jpg
kztymsrjx9_186,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/186.jpg
kztymsrjx9_187,HGSC,619,438,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/187.jpg
kztymsrjx9_188,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/188.jpg
kztymsrjx9_189,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/189.jpg
kztymsrjx9_190,HGSC,612,440,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/190.jpg
kztymsrjx9_191,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/191.jpg
kztymsrjx9_192,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/192.jpg
kztymsrjx9_193,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/193.jpg
kztymsrjx9_194,HGSC,888,550,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/194.jpg
kztymsrjx9_195,HGSC,610,441,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/195.jpg
kztymsrjx9_196,HGSC,616,441,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/196.jpg
kztymsrjx9_197,HGSC,612,436,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/197.jpg
kztymsrjx9_198,HGSC,613,435,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/198.jpg
kztymsrjx9_199,HGSC,618,437,tma,ovary,Serous,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/199.jpg
kztymsrjx9_200,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/200.jpg
kztymsrjx9_201,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/201.jpg
kztymsrjx9_202,EC,615,460,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/202.jpg
kztymsrjx9_203,EC,615,461,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/203.jpg
kztymsrjx9_204,EC,611,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/204.jpg
kztymsrjx9_205,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/205.jpg
kztymsrjx9_206,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/206.jpg
kztymsrjx9_207,EC,610,464,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/207.jpg
kztymsrjx9_208,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/208.jpg
kztymsrjx9_209,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/209.jpg
kztymsrjx9_210,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/210.jpg
kztymsrjx9_211,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/211.jpg
kztymsrjx9_212,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/212.jpg
kztymsrjx9_213,EC,612,463,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/213.jpg
kztymsrjx9_214,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/214.jpg
kztymsrjx9_215,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/215.jpg
kztymsrjx9_216,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/216.jpg
kztymsrjx9_217,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/217.jpg
kztymsrjx9_218,EC,615,461,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/218.jpg
kztymsrjx9_219,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/219.jpg
kztymsrjx9_220,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/220.jpg
kztymsrjx9_221,EC,614,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/221.jpg
kztymsrjx9_222,EC,611,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/222.jpg
kztymsrjx9_223,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/223.jpg
kztymsrjx9_224,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/224.jpg
kztymsrjx9_225,EC,610,457,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/225.jpg
kztymsrjx9_226,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/226.jpg
kztymsrjx9_227,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/227.jpg
kztymsrjx9_228,EC,608,466,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/228.jpg
kztymsrjx9_229,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/229.jpg
kztymsrjx9_230,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/230.jpg
kztymsrjx9_231,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/231.jpg
kztymsrjx9_232,EC,611,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/232.jpg
kztymsrjx9_233,EC,613,461,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/233.jpg
kztymsrjx9_234,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/234.jpg
kztymsrjx9_235,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/235.jpg
kztymsrjx9_236,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/236.jpg
kztymsrjx9_237,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/237.jpg
kztymsrjx9_238,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/238.jpg
kztymsrjx9_239,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/239.jpg
kztymsrjx9_240,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/240.jpg
kztymsrjx9_241,EC,611,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/241.jpg
kztymsrjx9_242,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/242.jpg
kztymsrjx9_243,EC,613,461,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/243.jpg
kztymsrjx9_244,EC,611,458,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/244.jpg
kztymsrjx9_245,EC,614,456,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/245.jpg
kztymsrjx9_246,EC,613,459,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/246.jpg
kztymsrjx9_247,EC,610,457,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/247.jpg
kztymsrjx9_248,EC,613,461,tma,ovary,Endometri,kztymsrjx9,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/kztymsrjx9/images/248.jpg
